Risk_Flag,Interest_Revenue,Sampling_Weight,Application_Date,Age,Income,Debt_Ratio,Nb_Borrowers,Region,Bank_Relationship,Loan_Amt,Loan_Amt_Req,LTV,FICO_Score,Prior_Custom_Score,Current_Custom_Score,CB_Age_Oldest_TL,CB_Age_Newest_TL,CB_Avg_Mos_File,CB_Nb_Sat_TL,CB_Nb_60_Plus_TL,CB_Nb_90_Plus_TL,CB_Pct_Sat_TL,CB_Mos_Since_Dlq,CB_Max_Dlq_12_Mos,CB_Max_Dlq_Ever,CB_Nb_Total_TL,CB_Nb_TL_Open_12,CB_Pct_IL_TL,CB_Nb_Inq_6_Mos,CB_Nb_Inq_6_Mos_excl_7_Days,CB_Rev_Util,CB_IL_Util,CB_Nb_Rev_TL_w_Bal,CB_Nb_IL_TL_w_Bal,CB_Nb_Rev_Tl_75_Pct_Limit,CB_Pct_TL_w_Bal
1,156,48.4082,20100801,57,8851,11,2,REG4,O_Open,142137,35000,33,779,308,261,242,77,135,14,0,0,100,999,7,8,14,0,36,3,3,3,.,2,1,0,43
1,851.5,48.4082,20101101,43,6250,15,2,REG4,NA,92000,30000,92,665,243,179,132,3,36,34,0,0,100,999,7,8,34,3,26,0,0,66,81,21,4,5,96
0,671.6,1,20110101,71,2952,25,1,REG4,O_Ever,62300,12460,100,654,243,213,178,8,108,33,0,0,85,1,4,6,33,2,36,4,4,48,78,5,3,3,62
1,739.5,48.4082,20110201,48,9583,17,2,REG4,O_Open,165288,35000,98,738,304,269,245,6,100,35,0,0,100,999,7,8,37,1,43,1,1,18,61,6,4,0,71
1,1259.9,48.4082,20110601,43,3204,42,1,REG4,M_Ever,113465,25000,89,725,284,255,159,3,84,21,0,0,95,999,5,7,21,1,71,1,1,42,69,3,3,1,75
0,0,1,20110701,57,4172,23,2,REG4,M_Open,71335,6000,99,644,214,151,27,19,22,3,2,2,100,999,6,8,3,0,100,4,4,.,.,.,1,.,100
1,648,48.4082,20101001,39,7500,16,2,REG4,O_Open,160000,25000,89,750,273,234,244,3,128,54,0,0,98,.,6,6,56,3,41,4,4,25,97,6,3,0,90
1,370.34,48.4082,20120101,54,0,.,1,REG4,NA,0,65000,90,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,34,48.4082,20110101,51,6333,14,1,REG4,M_Open,98835,18000,58,772,304,275,241,7,120,36,0,0,100,999,7,8,36,1,39,1,1,1,20,3,4,0,50
0,1528.76,1,20101101,59,3000,48,2,REG4,M_Open,140000,30000,93,716,249,219,160,5,69,12,0,0,100,999,7,8,12,2,42,2,2,85,100,2,2,2,83
1,312.77,48.4082,20110901,66,0,.,2,REG4,NA,0,22000,74,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,799.07,1,20100801,30,3117,18,1,REG4,M_Open,58000,15000,90,703,259,227,132,2,65,25,0,0,100,999,7,8,26,3,42,3,3,40,70,5,3,2,73
0,689,1,20100401,41,3006,36,1,REG4,O_Open,54065,21700,72,695,205,207,179,4,68,32,1,1,97,50,6,3,33,5,21,5,5,43,45,12,4,3,76
1,1250.25,48.4082,20110801,78,2905,32,2,REG4,NA,76230,25000,92,660,245,214,256,40,190,23,1,1,85,5,4,4,27,0,52,0,0,75,27,4,3,1,88
1,1750.48,48.4082,20100701,30,5417,20,2,REG4,O_Ever,78584,35000,93,607,225,166,139,3,65,51,0,0,98,2,4,6,51,3,27,11,9,80,.,17,2,10,79
1,126,48.4082,20111001,65,3750,26,2,REG4,O_Open,105000,65000,62,793,316,256,137,15,75,14,0,0,100,999,7,8,14,0,0,0,0,3,.,3,.,0,50
0,539.66,1,20100301,42,8667,14,2,REG4,M_Open,55957,10700,70,581,243,212,222,20,99,24,2,1,81,1,4,5,26,0,38,1,1,42,67,6,3,2,69
1,508.95,48.4082,20100701,54,8000,12,2,REG4,NA,120000,10000,96,691,220,185,218,3,69,24,1,1,88,36,5,2,33,3,62,5,5,69,83,8,4,1,100
1,133.05,48.4082,20101101,46,0,.,1,REG4,NA,0,20000,90,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,803.51,1,20110101,41,7083,12,2,REG4,O_Open,81653,16000,98,605,202,189,156,5,65,59,1,1,98,2,4,6,59,5,36,12,11,44,91,7,5,1,92
0,16.5,1,20110801,43,10500,12,2,REG4,NA,89000,16000,100,684,225,194,82,13,57,15,5,4,67,23,6,2,21,0,71,2,2,6,66,1,2,.,75
1,1005.44,48.4082,20101001,58,2424,21,1,REG4,M_Open,38368,20000,96,646,231,193,247,11,93,29,2,2,90,37,0,6,29,1,24,0,0,67,.,11,1,3,100
1,49.5,48.4082,20100801,48,5178,33,2,REG4,M_Open,180000,34450,96,782,299,253,112,5,67,22,0,0,100,999,7,8,22,2,55,0,0,3,92,1,3,0,44
1,520.5,48.4082,20100601,32,6000,23,2,REG4,NA,104902,15000,83,662,271,210,129,10,64,30,0,0,78,2,4,6,32,3,34,1,1,17,99,2,10,0,67
0,1132.33,1,20101101,26,5730,18,2,REG4,O_Open,107272,22000,100,670,233,192,93,7,33,23,0,0,100,999,7,8,24,3,33,2,2,58,97,8,2,4,63
0,185.3,1,20100901,49,0,.,2,REG4,NA,0,7500,91,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,537.81,1,20100801,78,7667,10,2,REG4,NA,90310,10300,100,771,277,247,154,45,159,4,0,0,100,999,7,8,4,0,50,0,0,53,.,1,.,0,100
1,802.25,48.4082,20100901,59,3750,24,2,REG4,O_Open,93000,16000,90,750,273,252,212,1,93,37,0,0,100,999,7,8,44,5,16,3,3,19,.,4,2,1,35
1,92.18,48.4082,20100801,89,0,.,1,REG4,NA,0,29000,76,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,32.14,48.4082,20100501,57,0,.,2,REG4,NA,0,20000,62,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,157,48.4082,20110101,51,8750,24,2,REG4,NA,142857,40000,92,662,220,206,321,3,74,27,2,1,68,21,6,4,31,5,45,4,4,11,91,1,4,0,56
1,268.08,48.4082,20110701,88,0,.,1,REG4,NA,0,30000,10,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,169.09,1,20100801,88,0,.,2,REG4,NA,0,25000,63,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,163,48.4082,20110201,48,2934,18,1,REG4,NA,54000,8100,100,661,278,223,338,7,55,24,0,0,83,9,4,6,24,2,33,2,2,13,78,2,2,0,31
1,636,48.4082,20111101,37,6000,30,2,REG4,NA,148060,50000,66,774,275,258,195,5,87,28,0,0,100,999,7,8,29,5,38,3,3,11,49,5,3,0,73
1,398,48.4082,20110501,43,8333,17,1,REG4,M_Open,150000,40000,96,673,251,218,145,3,58,31,1,1,94,11,4,2,32,4,56,2,2,18,62,5,6,1,79
1,466,48.4082,20110301,44,19000,20,2,REG4,M_Ever,573375,51000,52,813,319,268,352,13,120,14,0,0,100,999,7,8,17,0,35,1,1,11,.,2,1,0,60
0,1596,1,20101101,51,4167,40,1,REG4,M_Open,105000,55000,85,667,228,216,205,4,123,5,1,1,100,999,6,8,5,2,40,5,5,83,80,1,2,1,100
0,77.5,1,20100301,32,8833,21,2,REG4,O_Ever,87500,15568,100,644,223,182,135,8,59,15,2,2,81,4,4,6,16,1,81,11,10,13,59,2,4,0,100
0,326.5,1,20101001,78,2900,15,2,REG4,NA,47000,8000,40,646,207,195,433,1,79,31,3,3,92,24,5,2,39,7,85,2,2,13,97,1,4,.,100
1,327,48.4082,20110701,41,6584,13,2,REG4,M_Open,100000,10370,88,684,257,220,175,6,56,17,2,1,90,11,4,5,20,3,55,1,1,16,92,3,8,0,73
0,90.5,1,20100901,62,6667,13,1,REG4,O_Ever,71555,60000,84,761,293,268,344,42,151,10,0,0,90,38,6,6,10,0,40,0,0,5,.,1,.,.,33
0,794.64,1,20110501,40,2434,22,1,REG4,M_Open,57948,15000,74,620,218,175,140,13,67,8,4,4,80,26,6,4,10,0,50,1,1,93,71,1,2,1,100
0,118.98,1,20100601,53,0,.,2,REG4,NA,0,15000,74,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,700,1,20100801,47,13833,12,2,REG4,NA,116600,20870,93,665,221,208,307,6,125,38,3,1,79,24,6,2,49,2,48,1,1,45,75,8,3,4,65
0,2376.5,1,20111001,70,7582,48,2,REG4,M_Open,245000,80000,86,668,249,205,502,4,145,34,0,0,97,36,6,6,37,4,27,3,3,80,53,17,3,12,83
0,409.49,1,20100801,57,2092,23,2,REG4,M_Open,59000,7200,80,654,233,207,277,6,94,26,0,0,71,3,4,6,28,1,54,0,0,52,77,5,4,1,82
1,312.32,48.4082,20110901,31,0,4,2,REG4,NA,0,14500,89,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,1750,48.4082,20101101,66,2601,30,1,REG4,M_Ever,101904,50000,49,751,310,270,334,16,104,18,0,0,100,999,7,8,19,0,68,0,0,29,34,3,3,0,86
1,499.5,48.4082,20100701,51,1417,50,1,REG4,O_Open,88000,11000,83,651,258,226,307,2,85,35,0,0,95,22,6,6,38,3,24,3,3,38,.,5,1,2,50
0,938.27,1,20110801,30,11917,8,2,REG4,O_Open,92000,18200,98,669,247,200,133,6,77,23,0,0,100,999,7,8,26,2,42,3,3,105,94,6,2,6,100
0,1071,1,20100601,52,4300,18,1,REG4,O_Open,63258,22800,74,640,248,188,338,2,145,32,0,0,88,4,4,6,33,1,27,0,0,56,85,15,2,6,78
1,236,48.4082,20120101,67,1200,23,1,REG4,M_Open,56650,15000,37,775,296,257,182,13,74,10,0,0,100,999,7,8,10,0,50,0,0,12,34,4,2,0,86
1,497,48.4082,20100601,28,9167,14,2,REG4,O_Ever,145000,35000,99,700,267,232,145,7,57,45,0,0,100,999,7,8,72,2,74,0,0,34,97,4,12,0,73
1,264.5,48.4082,20100901,50,1690,44,1,REG4,O_Open,92455,50000,54,772,266,263,267,18,72,8,0,0,100,999,7,8,8,0,25,0,0,17,62,2,1,0,75
0,150.5,1,20101001,49,6833,44,1,REG4,O_Ever,75000,15000,90,733,256,252,340,8,106,25,0,0,96,7,4,6,25,1,56,1,1,6,77,2,3,0,56
1,461,48.4082,20110601,78,2481,38,2,REG4,M_Open,72000,30000,81,776,264,243,439,2,112,18,0,0,100,999,7,8,21,2,57,3,3,26,100,3,2,0,83
1,752.69,48.4082,20110701,35,1701,30,1,REG4,M_Open,58000,15000,78,687,243,241,139,5,67,19,1,0,83,19,6,5,23,2,57,0,0,39,66,2,3,0,100
0,1478.5,1,20100301,53,200000,11,2,REG4,NA,460000,150000,84,643,254,245,295,7,124,55,0,0,95,8,4,6,57,2,39,0,0,32,48,6,4,2,57
1,765,48.4082,20110901,49,13500,19,2,REG4,O_Ever,280000,35000,100,757,284,264,286,1,103,16,0,0,100,999,7,8,17,3,47,0,0,25,22,4,3,1,89
1,935,48.4082,20110501,49,14167,16,2,REG4,M_Ever,184000,150000,82,717,271,247,311,8,117,40,0,0,100,999,7,8,45,2,42,5,5,34,.,4,.,2,45
1,934.5,48.4082,20110301,28,2297,28,1,REG4,NA,78870,20000,95,667,201,198,111,4,40,9,0,0,100,999,7,8,9,2,33,3,3,80,55,5,2,3,88
0,0,1,20100301,73,1300,12,1,REG4,NA,41624,10000,24,819,259,262,399,27,174,5,0,0,100,999,7,8,5,0,0,1,1,0,.,0,.,0,0
0,88,1,20101201,29,2283,26,2,REG4,M_Open,58419,10000,86,674,215,213,85,16,48,17,1,0,89,20,6,5,18,0,61,1,1,44,77,1,2,0,75
0,519,1,20111101,46,4417,23,2,REG4,O_Open,106931,30000,94,656,203,187,103,1,52,22,1,1,88,26,6,6,24,3,38,5,5,29,77,4,3,2,58
0,1326,1,20100501,51,3623,28,2,REG4,O_Open,116457,50000,46,671,223,217,90,7,38,7,0,0,100,999,7,8,7,1,57,1,1,91,52,1,2,1,75
1,349.5,48.4082,20110501,26,4708,15,2,REG4,M_Open,62000,12500,100,749,283,247,99,1,54,35,0,0,100,999,7,8,36,1,25,2,2,8,42,2,3,0,67
1,162,48.4082,20120201,72,6017,37,2,REG4,NA,170000,150000,88,747,262,252,415,10,129,20,0,0,90,5,4,6,20,1,20,0,0,8,84,1,1,0,50
1,482.5,48.4082,20101101,49,1667,38,1,REG4,O_Open,66506,25000,90,766,275,250,288,2,85,11,0,0,100,999,7,8,13,1,38,1,0,20,.,2,1,1,38
1,10.5,48.4082,20100601,44,6667,22,2,REG4,M_Open,178287,20000,92,791,290,257,209,9,93,19,0,0,100,999,7,8,19,1,53,0,0,0,.,1,1,0,29
1,1000.8,48.4082,20110601,45,2871,10,1,REG4,O_Ever,42075,20000,48,759,273,257,163,38,92,12,0,0,100,999,7,8,12,0,17,0,0,33,.,4,.,0,100
0,226,1,20100301,47,7250,23,1,REG4,O_Ever,121297,40000,99,634,205,189,281,1,73,35,0,0,78,0,4,6,40,4,28,8,8,16,86,10,4,2,68
0,9.5,1,20101101,41,7750,12,2,REG4,M_Ever,93401,25000,99,636,205,203,164,4,67,18,2,0,67,1,4,5,24,2,58,5,5,0,53,0,4,0,63
1,111,48.4082,20110701,65,7488,38,2,REG4,M_Open,410000,106000,74,719,266,265,407,1,90,27,1,0,94,18,6,5,31,3,16,1,1,3,.,8,2,0,59
0,1369.5,1,20100801,42,10417,17,2,REG4,O_Open,175000,35000,97,626,211,213,191,4,74,38,0,0,93,5,4,6,40,2,33,2,2,48,45,12,3,3,83
1,426.51,48.4082,20100401,34,5833,11,2,REG4,NA,68000,8400,90,716,240,226,180,4,74,35,0,0,100,999,7,8,36,5,44,4,4,41,97,1,3,0,80
1,410,48.4082,20110201,52,5000,24,2,REG4,M_Open,67408,20000,98,709,270,235,116,23,65,23,0,0,100,999,7,8,23,0,39,1,1,25,70,3,4,1,62
1,523,48.4082,20120101,30,9792,19,2,REG4,NA,193468,20000,98,782,274,263,126,7,71,21,0,0,100,999,7,8,22,1,38,0,0,10,50,2,2,0,67
1,95,48.4082,20110601,43,27050,14,2,REG4,M_Open,288915,80000,64,803,291,261,244,4,96,31,0,0,100,999,7,8,31,1,42,3,3,2,.,1,1,0,20
1,338,48.4082,20110301,68,1950,31,2,REG4,M_Open,41000,12800,81,650,188,169,69,3,42,13,7,7,100,999,6,8,13,2,15,1,1,53,58,6,2,1,89
1,68.5,48.4082,20110601,53,25000,8,2,REG4,O_Open,159291,50000,75,797,273,260,363,1,106,21,0,0,100,999,6,7,24,1,29,1,1,2,74,5,2,0,64
1,294,48.4082,20101001,32,5500,32,2,REG4,O_Ever,211500,15000,90,754,281,252,154,1,82,35,0,0,100,999,7,8,36,5,42,1,1,12,100,2,2,0,44
1,71.5,48.4082,20100801,46,10000,17,2,REG4,O_Open,127325,15000,85,687,246,258,253,33,131,23,1,1,100,999,0,8,23,0,35,0,0,3,48,3,3,0,55
1,609.5,48.4082,20110401,45,8077,48,2,REG4,M_Open,197667,31000,100,723,230,239,170,2,68,32,0,0,97,10,4,6,35,5,34,3,3,13,0,2,4,0,67
1,2219,48.4082,20110501,51,9000,18,2,REG4,M_Open,117015,50000,91,719,248,236,325,7,101,23,1,1,96,65,6,6,24,1,63,0,0,47,70,4,4,0,89
1,760,48.4082,20110501,38,9333,22,2,REG4,O_Open,238512,40000,99,725,267,255,220,4,87,31,0,0,94,43,6,6,31,3,55,1,1,31,64,4,2,0,60
0,569.95,1,20100301,30,4625,11,2,REG4,M_Ever,85000,11000,66,664,220,183,145,7,70,40,0,0,100,999,7,8,43,4,30,9,8,83,77,10,5,6,79
0,204.5,1,20110401,49,6667,19,1,REG4,M_Open,97000,50000,80,664,235,223,293,11,142,20,1,0,38,2,4,5,24,1,50,13,13,9,32,4,4,2,62
0,36,1,20100801,64,4164,33,1,REG4,NA,227000,50000,69,811,285,262,474,57,258,8,0,0,100,999,7,8,8,0,0,1,1,1,.,3,.,0,50
0,497,1,20110301,44,7050,33,2,REG1,NA,126000,95000,75,669,263,224,234,4,69,54,2,1,98,60,6,5,60,4,25,2,2,19,62,6,4,0,57
0,720,1,20100601,28,6000,39,2,REG1,NA,200000,20000,92,656,251,254,432,3,87,34,0,0,97,17,6,6,35,7,35,2,2,34,47,8,7,2,71
0,634.5,1,20100501,29,4200,20,2,REG1,NA,105000,15000,77,653,227,223,130,3,67,25,0,0,86,2,4,6,29,1,34,0,0,57,75,4,2,2,67
0,3721.5,1,20110301,45,5350,30,2,REG1,NA,135000,81499,95,639,273,200,251,12,74,15,0,0,93,70,6,6,15,0,13,1,1,89,.,7,1,5,100
1,352,48.4082,20110101,50,7285,17,2,REG1,NA,134000,15000,63,724,314,277,280,12,77,25,0,0,100,999,7,8,25,0,40,0,0,17,42,2,4,1,50
0,778,1,20100701,43,5000,22,1,REG1,NA,140000,20000,90,635,230,196,125,8,34,26,0,0,96,10,4,6,26,2,15,3,3,56,70,4,1,1,67
1,533.5,48.4082,20101201,61,4610,21,2,REG1,NA,80000,15500,68,795,302,290,408,4,108,28,0,0,100,999,7,8,30,2,20,1,1,10,66,4,2,0,55
1,40,48.4082,20110901,64,1050,37,1,REG1,NA,74000,25000,20,772,304,294,271,8,96,26,0,0,100,999,7,8,26,1,19,1,1,4,.,3,1,0,25
0,2297.5,1,20100601,67,6000,42,2,REG1,NA,130000,100000,77,624,222,215,274,11,144,9,2,0,64,41,4,5,11,1,36,3,3,68,15,2,3,1,100
1,475.5,48.4082,20111201,34,4667,30,1,REG1,NA,167000,15000,93,658,206,145,162,5,73,4,3,3,67,54,6,2,7,1,33,1,1,57,.,2,1,0,100
1,1167.5,48.4082,20101001,52,2889,40,2,REG1,NA,210000,25000,50,751,289,249,306,5,74,16,0,0,100,999,7,8,18,1,11,0,0,25,101,7,1,1,80
0,406.5,1,20101201,26,3000,47,1,REG1,NA,110000,17000,97,614,243,199,82,5,37,29,0,0,93,17,6,6,30,3,57,1,1,43,85,5,3,2,73
0,578.5,1,20110301,41,3903,33,1,REG1,NA,86000,19000,22,606,189,164,99,4,56,35,5,5,92,4,4,2,40,3,65,0,0,100,45,1,2,.,100
0,687.5,1,20101001,53,2773,32,2,REG1,NA,132780,25000,36,584,220,180,232,6,93,13,2,1,69,1,0,2,16,3,38,0,0,94,88,2,3,1,83
0,1975.5,1,20100801,44,11011,28,2,REG1,NA,250000,57000,90,678,234,222,130,8,51,30,2,2,97,71,6,6,36,2,53,0,0,59,24,5,4,0,75
0,578.08,1,20110301,52,5833,27,1,REG1,NA,97000,11000,98,608,218,190,147,1,83,12,2,2,86,32,6,2,15,1,29,2,2,66,.,6,1,2,89
1,89,48.4082,20120201,58,6667,21,2,REG1,NA,152177,50000,63,786,298,298,336,4,120,35,0,0,100,999,7,8,35,4,14,2,2,3,.,6,1,0,47
0,1366,1,20101101,41,12333,17,2,REG1,NA,229277,45000,100,679,259,243,264,17,106,22,0,0,88,78,6,6,26,0,46,0,0,64,65,5,3,3,90
0,983.5,1,20110401,46,13542,26,2,REG1,NA,260000,40000,90,689,268,234,233,6,69,31,0,0,97,6,4,6,33,1,33,0,0,35,68,6,3,1,59
1,1206.69,48.4082,20110301,66,2157,41,2,REG1,NA,100000,24000,90,718,255,235,254,4,60,9,0,0,100,999,7,8,9,2,44,1,1,60,95,2,2,0,80
0,703.5,1,20100501,30,5202,33,1,REG1,NA,148000,35000,95,692,222,181,321,11,67,13,2,2,82,71,6,4,17,1,53,4,4,50,80,3,5,0,90
1,1112,48.4082,20120101,35,15833,18,2,REG1,NA,325000,80000,82,726,291,249,165,12,75,20,0,0,95,.,6,6,20,0,20,0,0,41,44,4,2,1,43
0,434,1,20110401,39,5567,25,2,REG1,NA,115000,10500,79,705,268,223,232,5,72,19,0,0,95,8,4,6,19,3,42,0,0,35,85,6,2,0,73
1,624.5,48.4082,20101001,46,5882,45,1,REG1,NA,224000,50000,80,633,211,214,273,3,126,32,4,4,89,2,4,6,35,3,11,0,0,37,74,16,2,0,95
0,795,1,20100701,51,9167,45,2,REG1,NA,363000,79000,80,730,303,294,324,7,85,26,0,0,100,999,7,8,26,3,38,0,0,16,65,4,4,0,59
1,528.78,48.4082,20110301,36,8392,21,2,REG1,NA,198000,10500,100,747,285,289,220,5,105,32,0,0,100,999,7,8,32,2,41,0,0,36,54,3,4,1,58
0,50,1,20110401,36,5000,29,1,REG1,NA,192000,15000,75,756,284,265,161,4,60,41,0,0,100,999,7,8,44,4,23,4,4,2,.,3,1,1,29
0,1308,1,20101001,46,3333,42,1,REG1,NA,104087,30000,76,761,263,249,176,8,70,8,0,0,100,999,7,8,8,3,50,0,0,38,91,2,2,0,80
0,767.31,1,20111001,62,3583,35,1,REG1,NA,123000,15000,95,659,236,218,321,6,114,27,1,1,82,17,5,3,28,3,32,0,0,66,.,6,1,1,88
0,275,1,20100901,42,5375,22,2,REG1,NA,81000,15000,83,727,260,238,140,2,73,15,0,0,88,12,6,6,17,2,53,1,1,17,64,2,4,.,67
0,784.68,1,20110901,62,1983,51,1,REG1,NA,82000,15000,55,665,245,263,409,4,138,18,0,0,85,15,6,6,20,2,25,0,0,55,.,7,.,1,80
0,223.5,1,20101201,38,6417,38,2,REG1,NA,135000,38150,90,770,307,286,191,35,104,11,0,0,100,999,7,8,12,0,58,2,0,4,50,1,2,0,75
0,160.5,1,20100901,33,5333,26,2,REG1,NA,119000,10500,99,630,211,173,152,8,50,23,4,2,79,29,6,2,29,4,41,0,0,70,93,8,3,1,100
0,880.5,1,20101201,46,3000,41,1,REG1,NA,145000,28000,78,667,223,234,253,5,125,8,3,0,64,12,6,5,11,2,27,0,0,80,.,2,1,1,60
0,473.5,1,20101001,44,1083,21,1,REG1,NA,40099,15000,37,650,255,230,234,25,159,8,2,1,43,23,6,2,14,0,14,0,0,33,.,1,.,1,33
0,2279.5,1,20100501,49,11258,46,2,REG1,NA,440000,100000,100,709,273,270,250,6,67,42,0,0,100,999,7,8,47,2,49,1,1,50,86,4,7,1,69
1,531.5,48.4082,20111201,40,6583,28,2,REG1,NA,143945,31000,90,729,314,264,173,14,71,39,0,0,100,999,6,8,42,0,31,0,0,19,66,8,3,1,50
1,526,48.4082,20110701,40,7292,28,1,REG1,NA,240000,54000,90,737,256,239,81,8,38,10,0,0,100,999,7,8,10,2,20,0,0,10,.,2,1,.,50
0,764.39,1,20100801,37,7000,23,1,REG1,NA,263160,15000,66,657,229,214,164,8,71,25,1,0,92,7,4,6,26,3,38,3,3,58,84,3,3,0,67
0,1795.85,1,20100401,59,6628,26,1,REG1,NA,169000,35000,90,674,254,239,282,11,108,37,0,0,95,3,4,6,40,1,43,1,1,68,58,5,3,2,80
0,568,1,20100501,66,10000,36,2,REG1,NA,248000,19000,100,745,286,255,290,5,82,14,0,0,87,17,5,6,15,2,60,0,0,16,44,3,4,0,78
0,118.5,1,20100501,48,6042,33,2,REG1,NA,385000,30000,61,710,260,242,279,3,90,31,1,1,97,12,6,4,33,3,18,2,2,5,95,4,3,0,47
1,1250.41,48.4082,20110901,36,9458,35,2,REG1,NA,290000,25000,79,688,264,235,196,4,64,34,0,0,100,999,7,8,35,1,37,0,0,83,.,6,1,3,100
0,0,1,20120201,62,1302,44,1,REG1,NA,80000,10500,76,663,226,156,77,6,50,2,1,1,67,57,6,3,3,1,67,0,0,.,.,.,1,.,100
0,585.5,1,20100701,59,2805,23,2,REG1,NA,45391,25000,79,686,238,180,184,15,76,9,2,2,82,49,6,2,11,0,27,0,0,66,.,4,.,2,57
0,408,1,20100901,25,4083,31,2,REG1,NA,105000,13000,100,704,271,232,94,3,49,21,0,0,95,57,6,6,22,2,36,2,2,42,47,3,2,1,56
1,1229.5,48.4082,20100901,34,10417,18,1,REG1,NA,262000,30000,84,669,222,201,74,3,21,13,0,0,92,.,6,6,13,6,23,4,4,33,61,5,3,0,73
1,1793.5,48.4082,20100401,38,8500,38,2,REG1,NA,277155,100000,79,708,284,268,219,4,88,23,0,0,100,999,7,8,24,3,46,1,1,45,88,6,2,1,89
1,74.5,48.4082,20110401,35,7001,41,1,REG1,NA,334000,32000,80,748,300,287,198,10,72,25,0,0,100,999,7,8,25,1,24,1,1,7,23,1,2,0,50
0,1283.12,1,20100501,54,3567,43,1,REG1,NA,143000,25000,80,623,216,186,175,6,57,45,1,0,96,8,3,5,47,1,53,3,3,69,85,6,12,3,78
1,32.5,48.4082,20100401,61,5000,38,1,REG1,NA,247000,25000,75,787,303,292,369,7,114,31,0,0,100,999,7,8,33,2,33,0,0,1,91,2,2,0,36
1,724,48.4082,20110701,41,3092,40,2,REG1,NA,119000,25000,74,657,230,210,159,1,54,20,1,0,89,20,5,5,27,2,52,2,2,42,94,4,2,2,86
0,1386.5,1,20110801,39,6167,31,2,REG1,NA,167000,50000,100,644,261,234,174,2,84,35,0,0,89,38,5,6,38,3,32,1,1,68,.,9,2,3,85
0,832,1,20100801,69,1791,28,1,REG1,NA,77612,25000,32,709,288,252,144,38,96,13,0,0,85,44,6,6,13,0,8,0,0,40,5,10,1,1,85
0,936.5,1,20100501,59,12500,16,1,REG1,NA,208800,100000,48,780,295,273,266,3,95,12,0,0,100,999,7,8,13,3,15,0,0,22,.,3,.,0,43
0,597.5,1,20100501,54,7418,16,1,REG1,NA,120000,78000,65,667,260,226,375,16,183,21,1,0,83,4,3,5,23,0,52,3,3,24,.,3,2,0,100
1,856,48.4082,20100401,51,2135,45,1,REG1,NA,113000,28000,88,684,265,219,338,2,62,22,0,0,96,12,6,6,23,3,35,4,4,25,100,3,2,1,45
0,862.5,1,20100901,27,5333,28,2,REG1,NA,116000,35000,99,621,237,202,118,21,66,14,3,0,75,3,4,5,20,0,30,0,0,62,66,5,4,0,90
0,595.58,1,20110101,52,6155,35,1,REG1,NA,112000,11200,100,715,271,258,255,5,102,30,0,0,100,999,7,8,32,2,13,1,1,39,95,7,2,4,53
0,1443.5,1,20110101,59,3401,52,1,REG1,NA,91000,60000,89,717,277,237,291,20,118,15,1,0,94,68,6,5,17,0,41,2,2,48,.,3,1,0,83
0,728.5,1,20110401,51,4331,32,1,REG1,NA,154000,50000,88,691,276,254,288,8,69,30,0,0,100,999,7,8,30,2,20,1,1,31,94,5,2,2,39
0,270,1,20100501,40,6083,29,1,REG1,NA,136000,50000,88,764,285,247,122,13,35,11,0,0,100,999,7,8,11,0,36,0,0,2,.,2,1,0,50
0,1338,1,20110801,25,12500,15,1,REG1,NA,227000,35000,86,698,251,233,72,8,39,18,0,0,100,999,7,8,18,2,28,2,2,73,.,3,1,0,100
1,118,48.4082,20120101,65,16667,44,2,REG1,NA,529000,150000,71,765,286,295,294,5,119,44,0,0,100,999,7,8,47,3,68,2,2,4,67,5,8,2,76
0,2424.96,1,20100701,39,6750,36,1,REG1,NA,191000,48000,100,679,257,244,220,9,69,27,0,0,100,999,7,8,27,3,44,2,2,95,59,4,4,2,100
1,1183,48.4082,20110601,69,7150,31,2,REG1,NA,311000,50000,88,725,254,248,269,6,107,32,1,1,97,999,5,7,32,3,31,0,0,42,2,3,2,1,75
0,0,1,20110301,40,2501,46,1,REG1,NA,130000,25000,100,756,287,266,133,14,88,9,0,0,100,999,7,8,9,0,44,0,0,0,.,0,1,.,50
1,600.5,48.4082,20100801,27,9667,22,2,REG1,NA,270000,25000,89,644,233,178,21,12,17,4,0,0,100,999,7,8,4,0,50,4,3,120,83,1,2,1,75
0,234,1,20110901,32,4000,26,1,REG1,NA,100000,35000,91,739,294,260,106,9,64,16,0,0,100,999,7,8,16,1,38,2,2,20,44,2,3,1,50
